"User-ID","Location","Age"
"2597","ypsilanti, michigan, usa","29"
"2598","flushing, michigan, usa",NULL
"2599","logroño, la rioja, spain","15"
"2605","marina del rey, california, usa","33"
"2611","vero beach, florida, usa",NULL
"2615","vienna, vienna, austria",NULL
"2617","adelaide, south australia, australia","35"
"2622","los angeles, california, usa","41"
"2630","kingsland, texas, usa","66"
"2632","farmingdale, new york, usa","47"
"2633","fulton, missouri, usa",NULL
"2634","addison, texas, usa","53"
"2638","burnaby, british columbia, canada",NULL
"2640","college station, texas, usa","24"
"2643","cedar park, texas, usa","28"
"2644","austin, texas, usa",NULL
"2651","harlingen, texas, usa",NULL
"2653","los angeles, california, usa","46"
"2655","firenze, toscana, italy",NULL
"2656","kelseyville, california, usa","83"
"2661","genova, liguria, italy","52"
"2665","balozi, rigas rajons, latvia",NULL
"2670","corpus christi, texas, usa",NULL
"2678","fort collins, colorado, usa","16"
"2679","weston-super-mare, somerset, united kingdom","34"
"2681","christchurch, canterbury, new zealand",NULL
"2683","gulf breeze, florida, usa","17"
"2685","monteporzio catone(roma), lazio, italy","21"
"2687","tucson, arizona, usa","35"
"2688","herbolzheim, baden-wuerttemberg, germany","16"
"2690","cordele, georgia, usa","35"
"2693","birkenau, hessen, germany","44"
"2700","kenosha, wisconsin, usa","29"
"2712","valby, \"n/a\", denmark",NULL
"2718","naples, florida, usa","30"
"2719","staten island, new york, usa","37"
"2723","bristol, england, united kingdom",NULL
"2724","tübingen, baden-württemberg, germany",NULL
"2728","mornington, victoria, australia",NULL
"2731","victoria, british columbia, canada",NULL
"2734","schrondweiler, n/a, luxembourg",NULL
"2738","milano, lombardia, italy","32"
"2749","bridge lake, british columbia, canada","18"
"2759","woodstock, new york, usa",NULL
"2766","frisco, texas, usa","42"
"2769","gorizia, friuli venezia giulia, italy","27"
"2770","champaign, illinois, usa",NULL
"2776","dacula, georgia, usa",NULL
"2781","pescara, abruzzo, italy","30"
"2782","groningen, groningen, netherlands","33"
"2784","pisa, toscana,","27"
"2789","barcelona, catalunya, spain","28"
"2790","san antonio, texas, usa","50"
"2793","jefferson, georgia, usa","34"
"2799","eugene, oregon, usa",NULL
"2803","barcelona, barcelona, spain","36"
"2807","madrid, n/a, spain","20"
"2808","madrid, n/a, spain","21"
"2837","smithfield, virginia, usa",NULL
"2844","clinton township, michigan, usa",NULL
"2850","san diego, california, usa",NULL
"2853","cleveland, ohio, usa",NULL
"2854","deptford, new jersey, usa","36"
"2855","dallas, texas, usa","35"
"2859","citrus heights, california, usa",NULL
"2861","columbus, ohio, usa","26"
"2863","lisbon, n/a, portugal","34"
"2864","bloomington, indiana, usa",NULL
"2872","watauga, texas, usa",NULL
"2883","pacific grove, california, usa","43"
"2889","kodiak, alaska, usa",NULL
"2891","beaverton, oregon, usa",NULL
"2892","portland, oregon, usa","26"
"2893","hospitalet de llobregat, barcelona, spain","21"
"2896","sao paulo, sao paulo, brazil","20"
"2900","cosenza, calabria, italy","18"
"2906","paris, ile de france, france","20"
"2907","new york, new york, usa",NULL
"2914","san jose, california, usa","34"
"2932","thunder bay, ontario, canada",NULL
"2935","barstow, california, usa","59"
"2936","london, london, united kingdom","30"
"2939","lisboa, \"n/a\", portugal","31"
"2942","toronto, ontario, canada","28"
"2945","franklin, tennessee, usa","29"
"2946","sydney, new south wales, australia","31"
"2948","raleigh, north carolina, usa","24"
"2954","wichita, kansas, usa","71"
"2966","wauconda, illinois, usa",NULL
"2972","phoenix, arizona, usa","60"
"2973","waukesha, wisconsin, usa",NULL
"2977","richland, washington, usa","25"
"2980","coimbra, coimbra, portugal","31"
"2982","montreal, quebec, canada","34"
"2983","lancaster, lancashire, united kingdom","25"
"2985","cardiff, wales, united kingdom","17"
"2991","london, n/a, ireland",NULL
"2992","san diego, california, usa",NULL
"2995","belleville, illinois, usa","61"
"2996","milan, lombardia, italy","21"
"3003","helsinki, uusimaa, finland","60"
"3005","mountain view, california, usa",NULL
"3009","stratford, connecticut, usa",NULL
"3017","roma, lazio, italy",NULL
"3023","west monroe, louisiana, usa",NULL
"3026","kuala lumpur, kuala lumpur, malaysia",NULL
"3030","anchorage, alaska, usa",NULL
"3032","sydney, new south wales, australia","40"
"3045","canovelles, barcelona, spain","30"
"3048","klamath falls, oregon, usa",NULL
"3052","houston, texas, usa","31"
"3053","frankfurt, hessen, germany","33"
"3054","henrietta, new york, usa",NULL
"3060","bartlett, tennessee, usa",NULL
"3061","st. louis, missouri, usa","19"
"3062","chicago, illinois, usa",NULL
"3063","fort washington, maryland, usa","57"
"3071","portland, oregon, usa",NULL
"3073","helsinki, uusimaa, finland","23"
"3074","hamminkeln, nordrhein-westfalen, germany",NULL
"3077","lowell, massachusetts, usa",NULL
"3079","asheville, north carolina, usa",NULL
"3081","distrito federal, distrito federal, mexico","16"
"3087","berthoud, colorado, usa","20"
"3088","avignon, vaucluse, france","25"
"3089","st.paul, minnasota, usa",NULL
"3095","córdoba, córdoba, argentina","19"
"3099","umeå, västerbotten, sweden",NULL
"3100","oakland, california, usa","42"
"3101","barcelona, barcelona, spain","28"
"3104","watertown, massachusetts, usa","27"
"3106","memphis, tennessee, usa",NULL
"3111","nijmegen, gelderland, netherlands","22"
"3113","vernon, british columbia, canada",NULL
"3114","girvan, scotland, united kingdom",NULL
"3133","wapakoneta, ohio, usa","34"
"3142","lawrenceville, georgia, usa","29"
"3145","austin, texas, usa","34"
"3146","hawthorne, new jersey, usa",NULL
"3150","phoenix, arizona, usa","51"
"3154","new york, new york, usa",NULL
"3165","janesville, wisconsin, usa",NULL
"3166","dallas, georgia, usa","15"
"3167","milwaukee, wisconsin, usa","42"
"3168","mississauga, ontario, canada","17"
"3172","arlington, virginia, usa","32"
"3174","flagstaff, arizona, usa","24"
"3175","hartford, wisconsin, usa","35"
"3177","hamilton, n/a, new zealand","44"
"3189","évora, alentejo, portugal","17"
"3191","sligo, connaught, ireland","29"
"3192","milwaukee, wisconsin, usa",NULL
"3193","silkstone, queensland, australia","24"
"3194","logan, utah, usa","20"
"3197","ore city, texas, usa","38"
"3200","pamplona, navarra, spain","42"
"3202","munster, western australia, australia","21"
"3206","bilbao, vizcaya, spain","23"
"3209","madrid, n/a, spain","24"
"3232","rome, lazio, italy","35"
"3243","atlanta, georgia, usa","28"
"3247","como, lombardia, italy","25"
"3251","brescia, lombardia, italy",NULL
"3257","villa luganese, ticino, switzerland",NULL
"3260","lawrenceville, georgia, usa","45"
"3261","lenexa, ,","42"
"3262","gießen, hessen, germany","21"
"3266","stockholm, n/a, sweden",NULL
"3282","didsbury, alberta, canada","52"
"3283","duisburg, nordrhein-westfalen, germany","19"
"3289","petawawa, ontario, canada","38"
"3293","barcelona, barcelona, spain","19"
"3296","rochester, minnesota, usa","63"
"3300","cabot, arkansas, usa","49"
"3305","halifax, nova scotia, canada","26"
"3307","braga, minho, portugal","23"
"3310","tucson, arizona, usa",NULL
"3315","tamworth, new south wales, australia","51"
"3320","cuenca, alaska, spain",NULL
"3326","bonn, nordrhein-westfalen, germany","37"
"3328","apo, ae, usa",NULL
"3329","grantsville, utah, usa",NULL
"3331","mckeesport, pennsylvania, usa","60"
"3332","hartlepool, cleveland, united kingdom","54"
"3343","madrid, madrid, spain","36"
"3344","tucson, arizona, usa","61"
"3346","tehran, tehran, iran","20"
"3347","miami, florida, usa",NULL
"3350","colorado springs, colorado, usa","23"
"3355","barcelona, barcelona, spain","19"
"3357","spokane, washington, usa",NULL
"3362","new york, new york, usa",NULL
"3363","knoxville, tennessee, usa","29"
"3364","victoria, british columbia, canada","29"
"3368","nashua, new hampshire, usa",NULL
"3371","groveland, massachusetts, usa","25"
"3373","elk grove, california, usa","30"
"3374","ajax, ontario, canada","47"
"3379","toronto, ontario, canada","16"
"3385","al khobar, eastern province, saudi arabia","42"
"3388","norwich, england, united kingdom",NULL
"3391","portugalete, bizkaia, spain","23"
"3393","aurora, illinois, usa","55"
"3396","barcelona, catalunya, spain","32"
"3402","tavigliano, piemonte, italy",NULL
"3404","montreal, quebec, canada",NULL
"3408","lisbon, n/a, portugal","32"
"3416","aachen, nordrhein-westfalen, germany","34"
"3418","san diego, california, usa","14"
"3422","gawler east, south australia, australia","14"
"3427","eldorado, illinois, usa","50"
"3432","london, england, united kingdom",NULL
"3435","bishops stortford, hertfordshire, united kingdom","38"
"3437","honolulu, hawaii, usa","103"
"3445","la mirada, california, usa","45"
"3460","edmonton, alberta, canada","32"
"3462","amherst, new york, usa",NULL
"3463","conrad, iowa, usa","66"
"3467","fort wayne, indiana, usa","36"
"3471","victoria, british columbia, canada",NULL
"3472","seattle, washington, usa","24"
"3473","aptos, california, usa",NULL
"3480","kailua, hawaii, usa",NULL
"3481","littleton, colorado, usa","49"
"3488","ljubljana, n/a, slovenia","21"
"3492","cupertino, california, usa",NULL
"3505","florissant, missouri, usa","30"
"3506","new york, new york, usa",NULL
"3507","chicago, illinois, usa",NULL
"3508","edinburgh, scotland, united kingdom","46"
"3509","san diego, california, usa","29"
"3512","portales, new mexico, usa",NULL
"3514","evansville, indiana, usa","22"
"3521","chilliwack, british columbia, canada",NULL
"3529","brisbane, queensland, australia","47"
"3532","fayetteville, new york, usa",NULL
"3533","london, england, united kingdom","39"
"3534","madison, wisconsin, usa",NULL
"3537","seattle, washington, usa",NULL
"3538","madrid, madrid, spain","31"
"3541","nanaimo, ,",NULL
"3542","jersey city, new jersey, usa",NULL
"3543","elgin, texas, usa","37"
"3544","edgewater, maryland, usa","58"
"3546","milwaukee, wisconsin, usa","27"
"3547","bryn mawr, pennsylvania, usa",NULL
"3549","carrickalinga, south australia, australia",NULL
"3550","new york, new york, usa","30"
"3556","bismarck, north dakota, usa","68"
"3564","madrid, maine, spain","24"
"3569","n/a, n/a, usa",NULL
"3570","christchurch, ,","24"
"3573","fair lawn, new jersey, usa","32"
"3578","halifax, nova scotia, canada","25"
"3580","essington, pennsylvania, usa","44"
"3583","redlands, queensland, australia","48"
"3586","akron, ohio, usa","46"
"3588","marion, iowa, usa",NULL
"3593","lahaina, hawaii, usa",NULL
"3594","auckland, n/a, new zealand","48"
"3596","wetumpka, alabama, usa",NULL
"3599","orlando, florida, usa",NULL
"3601","tallahassee, florida, usa","33"
"3603","wildwood crest, new jersey, usa","34"
"3604","pacific, missouri, usa","26"
"3605","bristol, rhode island, usa","28"
"3611","santa rosa, california, usa","0"
"3613","new dundee, ontario, canada","29"
"3619","washington, dc, usa",NULL
"3622","round rock, tx, csa",NULL
"3628","easthampton, massachusetts, usa",NULL
"3630","louisville, kentucky, usa",NULL
"3632","edgewater, new jersey,","33"
"3640","sacramento, california, usa",NULL
"3643","robbinsdale, minnesota, usa",NULL
"3648","durham, north carolina, usa",NULL
"3651","dresden, sachsen, germany",NULL
"3655","tucker, georgia,","33"
"3656","inglewood, california, usa",NULL
"3659","toronto, ,",NULL
"3660","huntington beach, california, usa",NULL
"3667","norfolk, virginia, usa",NULL
"3669","williamsburg, massachusetts, usa","34"
"3670","brookline, massachusetts, usa",NULL
"3674","mississauga, ontario, canada",NULL
"3675","barcelona, catalunya, spain","24"
"3679","allston, massachusetts, usa","25"
"3693","hampton, virginia, usa","23"
"3694","raleigh, north carolina, usa","16"
"3702","ft.stewart, georgia, usa","48"
"3709","lucama, north carolina, usa","30"
"3711","highlands ranch, colorado, usa",NULL
"3712","richfield, minnesota, usa",NULL
"3719","eielson afb, alaska, usa","18"
"3728","pembroke pines, florida, usa","40"
"3739","hamilton, ,",NULL
"3743","roma, lazio, italy","29"
"3752","langenthal, bern, switzerland","44"
"3756","round rock, texas, usa","44"
"3757","madrid, madrid, spain",NULL
"3761","san diego, california, usa",NULL
"3764","wien, n/a, austria","19"
"3765","vitoria, ,","21"
"3768","section, ,","23"
"3771","barcelona, n/a, spain","17"
"3772","villena, n/a, spain","18"
"3775","port angeles, washington, usa","57"
"3776","homer, alaska, usa","39"
"3777","didcot, oxfordshire, united kingdom","27"
"3779","homer, alaska, usa",NULL
"3780","eagle river, alaska, usa",NULL
"3782","fairbanks, alaska, usa",NULL
"3789","munich, bayern, germany","25"
"3791","amadora, lisboa, portugal","57"
"3792","sacramento, california, usa","12"
"3798","anchorage, alaska, usa","23"
"3799","norwich, england, united kingdom","18"
"3800","loomis, california, usa",NULL
"3813","lawrencetown, nova scotia, canada","12"
"3814","langhorne, pennsylvania, usa",NULL
"3816","roma, lazio, italy","33"
"3817","columbia, south carolina, usa","29"
"3821","scottdale, pennsylvania, usa","36"
"3823","zaragoza, aragon, spain","32"
"3827","orlando, florida, usa","23"
"3829","columbia, south carolina, usa","28"
"3836","huntington beach, california, usa",NULL
"3837","san francisco, california, usa","21"
"3838","portland, ,","32"
"3839","broomfield, colorado, usa",NULL
"3840","meriden, connecticut, usa","46"
"3842","long beach, california, usa",NULL
"3844","sydney, new south wales, australia",NULL
"3853","erie, colorado, usa",NULL
"3856","auckland, n/a, new zealand",NULL
"3857","vigo, n/a, spain","21"
"3862","swampscott, massachusetts, usa",NULL
"3865","chandler, arizona, usa","25"
"3869","chapel hill, north carolina, usa","38"
"3871","roseburg, oregon, usa","50"
"3874","haarlem, northholland, netherlands",NULL
"3875","glasgow, scotland, united kingdom","22"
"3876","berlin, berlin, germany","34"
"3884","arlington, washington, usa","64"
"3885","burlington, north carolina, usa",NULL
"3888","a coruña, la coruña, spain","23"
"3893","dahlonega, georgia, usa",NULL
"3894","grand canyon, arizona, usa",NULL
"3896","strasbourg, n/a, france","32"
"3897","akron, pennsylvania, usa",NULL
"3902","sechelt, british columbia, canada","59"
"3910","allston, massachusetts, usa","25"
"3917","toronto, ontario, canada","25"
"3918","abilene, ,",NULL
"3921","geneva, illinois, usa","45"
"3923","vienna, ,",NULL
"3926","almaty, n/a, kazakhstan",NULL
"3930","barcelona, catalunya, spain","47"
"3931","roma, lazio, italy",NULL
"3934","ankara, \"n/a\", turkey","33"
"3937","dortmund, nordrhein-westfalen, germany","31"
"3938","los banos, california, usa","37"
"3939","kenai, alaska, usa","53"
"3940","paris, ile de france, france","32"
"3943","detroit, michigan, usa","40"
"3944","lloydminster, saskatchewan, canada",NULL
"3947","volente,tx, texas, usa",NULL
"3948","asheville, north carolina, usa",NULL
"3951","clearwater, florida, usa",NULL
"3952","montevallo, alabama, usa",NULL
"3953","greenock, scotland, scotland","35"
"3954","detroit, michigan, usa","24"
"3959","st.clair shores, michigan, usa","23"
"3960","herouville-saint-clair, normandie, france","51"
"3965","st. peters, missouri, usa",NULL
"3975","c.m.c.h., new jersey, usa","29"
"3977","columbiana, alabama, usa","63"
"3983","north oaks, minnesota, usa",NULL
"3985","medina, ohio, usa",NULL
